what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1453558183837
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1453558185008
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1453558188699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453558191871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453558193391
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453558193656
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1453558196141
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1453895998379
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1453895998380
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1453895998381
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1453895998382
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1453895998383
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1453895998383
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1453895998384
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1453895998385
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1453895998385
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1453895998387
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1453895998387
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1453895998388
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1453895998389
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1453895998389
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1453895998390
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1453895998391
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1453895998392
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1453895998392
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1453895998393
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1453895998394
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1453895998395
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1453895998396
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1453895998396
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1453895998417
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1453895998418
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1453895998420
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1453895998421
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1453895998422
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1453895998423
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1453895998424
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1453895998425
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1453895998426
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1453895998427
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1453895998663
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1453895998664
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1453895998665
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1453895998666
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1453895998667
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1453895998668
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1453895998669
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1453895998669
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1453895998669
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1453895998670
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1453895998670
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1453895998671
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1453895998672
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1453895998673
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1453895998673
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1453895998674
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1453895998674
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1453895998674
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1453895998675
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1453895998676
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1453895998676
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1453895998677
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1453895998677
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1453895998679
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1453895998680
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1453895998680
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1453895998681
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1453895998682
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1453895998683
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1453895998686
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1453895998687
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1453895998687
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1453895998688
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1453895998690
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1453895998690
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1453895998690
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1453895998691
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1453895998692
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1453895998693
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1453895998694
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1453895998694
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1453895998695
os,sysinfo,,,"win32",1453895998698
arch,sysinfo,,,"x86",1453895998698
ws,sysinfo,,,"win32",1453895998698
locale,sysinfo,,,"en_US",1453895998698
processors,sysinfo,,,"4",1453895998698
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1453895998698
java.runtime.version,sysinfo,,,"1.7.0_75-b13",1453895998698
java.specification.name,sysinfo,,,"Java Platform API Specification",1453895998698
java.specification.vendor,sysinfo,,,"Oracle Corporation",1453895998698
java.specification.version,sysinfo,,,"1.7",1453895998698
java.vendor,sysinfo,,,"Oracle Corporation",1453895998698
java.version,sysinfo,,,"1.7.0_75",1453895998698
java.vm.info,sysinfo,,,"mixed mode, sharing",1453895998698
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1453895998698
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1453895998698
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1453895998698
java.vm.specification.version,sysinfo,,,"1.7",1453895998698
java.vm.vendor,sysinfo,,,"Oracle Corporation",1453895998698
java.vm.version,sysinfo,,,"24.75-b04",1453895998698
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1453895998737
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1453895999036
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1453895999138
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1453895999171
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1453895999308
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1453895999477
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1453896000014
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1453896000016
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1453896000267
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1453896000622
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1453896001135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896001740
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1453896002814
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1453896002854
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1453896003043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896067139
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1453896069587
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1453896083710
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1453896102445
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1453896102464
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1453896102563
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1453896102764
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1453896102767
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1453896102808
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1453896102822
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1453896102902
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1453896102904
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1453896103520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896110032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896226259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896288073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896294414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896297514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896306901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896317908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896736610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896748227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896780525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896820480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896973830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453896995985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897239639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897293388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897444312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897472930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897493544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897496960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897542467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453897547364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453898360420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453898427206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453898475472
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1453898485600
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1453898497868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453898504389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1453899351190
